# pack	reading	output	dataset	category
geography	long'mao'hui'lang	龍貓迴廊	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'mao'sui'dao	龍貓隧道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'mao'tu'di'gong	龍貓土地公	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'men	龍門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'men'diao'qiao	龍門吊橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'men'jin	龍門進	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'men'ke'zhan	龍門客棧	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'men'kou	龍門口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'men'kou'bu'dao	龍門口步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'men'lu'ying'du'jia'ji'di	龍門露營度假基地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'men'she'qu	龍門社區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'men'yu'gang	龍門漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'mu	龍目	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'mu'bai'shan'cha'lu'kou	龍母拜山叉路口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'mu'bai'shan'nan'feng'bu'dao	龍母拜山南峰步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'mu'jing	龍目井	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'nan'gan'xian	龍南幹線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'nan'pai'shui'gan'xian	龍南排水幹線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'pan'gong'yuan	龍磐公園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'pu'bu	龍瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'qi'qu	龍崎區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'quan	龍泉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'quan'bu'dao	龍泉步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'quan'bu'dao'ru'kou	龍泉步道入口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'quan'pu'bu	龍泉瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'quan'si'deng'shan'kou	龍泉寺登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shan	龍山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shan'fu'de'zheng'shen	龍山福德正神	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shan'jing'guan'bu'dao	龍山景觀步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shan'li	龍山里	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shan'lu	籠山路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shan'si'shan'men	龍山寺山門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shan'yan	龍山岩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shan'yan'bu'dao	籠山巖步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shan'zhuang	龍山莊	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'sheng'hu	龍昇湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'sheng'lu'qiao	龍昇陸橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'sheng'pai'shui'zhi'xian	龍昇排水支線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shou'zhi'hong'chi	龍壽滯洪池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'shu'keng	龍樹坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan	龍潭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan'du	龍潭堵	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan'er'hao'qiao	龍潭二號橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan'guai'guai'wu	龍潭怪怪屋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan'hu	龍潭湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan'qu	龍潭區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan'shan'deng'shan'bu'dao	龍潭山登山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan'sheng'ji'ting	龍潭聖蹟亭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan'shi'gong'qiao	龍潭石拱橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tan'xiang	龍潭鄉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'teng'duan'qiao	龍騰斷橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'teng'duan'qiao'yi'zhi'nan'duan'qiao	龍騰斷橋遺址南斷橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tian	隆田	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tian'cun	龍田村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tian'guo'xiao'ri'shi'xiao'zhang'su'she'ji'tuo'er'suo	龍田國小日式校長宿舍暨托兒所	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tian'jiu'chang'jing'shui'chi	隆田酒廠淨水池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tou	龍頭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tou'bu'dao	龍頭步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tou'shan	龍頭山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'tu'she	龍吐舌	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'wang'xia'gu'bu'dao	龍王峽谷步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'wang'xia'gu'bu'dao'chu'kou	龍王峽谷步道出口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'wang'xia'gu'bu'dao'ru'kou	龍王峽谷步道入口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'wang'xia'gu'er'hao'bu'dao	龍王峽谷二號步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'wang'xia'gu'san'hao'bu'dao	龍王峽谷三號步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'wang'xia'gu'tan'kan'lu'xian	龍王峽谷探勘路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xi'xin	籠錫新	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xia'dong	龍蝦洞	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xia'kou	龍匣口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xia'kou'zhuang	龍匣口庄	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xia'yu	龍蝦嶼	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xiang'er'hao'qiao	龍祥二號橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xiang'hang'kong'zhi'sheng'ji'can'hai	龍翔航空直升機殘骸	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xing	隆興	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xing	龍形	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xing'keng	龍形坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xing'qi	隆興崎	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xing'she'xiang'mu'jing'dian	龍形麝香木景點	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'xing'zao'jing'qiao	龍形造景橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan	龍眼	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan	龍巖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan	龍岩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'cun	龍岩村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'cuo	龍巖厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'hu	矓眼湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'keng	龍眼坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'lie'quan	龍巖冽泉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'lin	龍眼林	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'lin'ju'luo'zhi'wu'yuan	龍眼林聚落植物園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'yuan'wo'shan'bei'leng'xian	龍眼園窩山北稜線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'yuan'wo'shan'xi'leng'xian	龍眼園窩山西稜線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yan'zao	龍眼灶	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yang'shan'zhuang	龍揚山莊	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yin'shan'bu'dao	龍銀山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'yuan	龍源	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'zhi'ling'du'jia'cun	龍之嶺渡假村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'zhou'wo	龍舟窩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'zhu'wan	龍珠灣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	long'zi'bei	龍字碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	longao	瀧奧	rudy-2026.09.03:upstream	geography_history
geography	longchuanshan	龍船山	rudy-2026.09.03:upstream	geography_history
geography	longchuanwoshan	龍船窩山	rudy-2026.09.03:upstream	geography_history
geography	longchuanzi	龍船子	rudy-2026.09.03:upstream	geography_history
geography	longdingshan	龍頂山	rudy-2026.09.03:upstream	geography_history
geography	longfengshan	龍鳳山	rudy-2026.09.03:upstream	geography_history
geography	longfengxiashan	龍鳳峽山	rudy-2026.09.03:upstream	geography_history
geography	longlongshan	隆隆山	rudy-2026.09.03:upstream	geography_history
geography	longmenshan	龍門山	rudy-2026.09.03:upstream	geography_history
geography	longmubaishan	龍母拜山	rudy-2026.09.03:upstream	geography_history
geography	longmubaishannanfeng	龍母拜山南峰	rudy-2026.09.03:upstream	geography_history
geography	longnvyan	龍女岩	rudy-2026.09.03:upstream	geography_history
geography	longshan	瀧山	rudy-2026.09.03:upstream	geography_history
geography	longshengshan	隆盛山	rudy-2026.09.03:upstream	geography_history
geography	longtanshan	龍潭山	rudy-2026.09.03:upstream	geography_history
geography	longtoupingshan	籠頭坪山	rudy-2026.09.03:upstream	geography_history
geography	longyayan	龍牙岩	rudy-2026.09.03:upstream	geography_history
geography	longzineishan	籠子內山	rudy-2026.09.03:upstream	geography_history
geography	lou'cuo	樓厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lou'men'yan	樓門岩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lou'ti	樓梯	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lp	崙坪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lp	流瀑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lpb	龍瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lpgy	龍磐公園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lpq	臨瀑橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lpql	蘭平千里	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lq	陸橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lq	龍泉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lq	冷泉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lq	寮前	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lq	崙前	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lq	歷坵	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lq	老崎	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqbd	冷擎步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqbd	龍泉步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqbdrk	龍泉步道入口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqc	崙前厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqccm	籃球場側門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqgh	老衢觀海	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqj	老七佳	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqjsz	藍全加水站	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqjsz	藍泉加水站	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqkjjsz	藍泉科技加水站	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lql	籃球路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqm	林杞墓	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqnjnb	兩青年紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqpb	龍泉瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqpcdwg	兩棲爬蟲動物館	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqq	龍崎區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqsc	冷卻水池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqsdsk	鹿屈山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqsdsk	龍泉寺登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqsntx	籃球少年銅像	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqtj	靈泉騰蛟	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqw	六曲窩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqx	琉球鄉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lqymwlb	琉球漁民慰靈碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lr	林榮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrgd	獵人古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrl	林榮里	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrpb	儷人瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrpbbd	儷人瀑布步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrpt	戀人平台	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrsd	老榕隧道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrt	落日亭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrtdgmct	林榮土地公廟池塘	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrw	落日灣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrwsc	六燃瓦斯槽	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lryd	獵人營地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lrzd	獵人走道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	路上	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	龍山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	廬山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	梨山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	綠水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	林森	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	立山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	六雙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	力社	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	崙山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	拉繩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	洛韶	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	羅山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	連山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ls	鷺山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsb	攔沙壩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbbd	麟山鼻步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbd	林梢步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbd	臨時步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbd	螺山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbd	靈山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbdzjgbd	麟山鼻地質景觀步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbgsthbbd	梨山賓館生態環保步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbl	廬山部落	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbl	梨山部落	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbntdg	麗水百年土地公	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbxl	麗水保線路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbyc	欄沙壩泳池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbyg	麟山鼻漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbzj	麟山鼻藻礁	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsbzwjxl	攔沙壩走往雞心崙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsc	鷺鷥巢	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lscm	垃圾場門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsd	拉繩陡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	lsd	涼傘頂	rudy-2026.09.03:mcbopomofo-derived	geography_history
