# pack	reading	output	source	category
japanese	a'ku'jo	あくじょ	jmdict:1151940	everyday_vocabulary
japanese	a'ku'jo	悪女	jmdict:1151940	everyday_vocabulary
japanese	a'ku'ju'n'ka'n	あくじゅんかん	jmdict:1151910	everyday_vocabulary
japanese	a'ku'ju'n'ka'n	悪循環	jmdict:1151910	everyday_vocabulary
japanese	a'ku'ma	あくま	jmdict:1152510	everyday_vocabulary
japanese	a'ku'ma	悪魔	jmdict:1152510	everyday_vocabulary
japanese	a'ku'ma'de'mo	あくまでも	jmdict:1747960	everyday_vocabulary
japanese	a'ku'ma'no'u'ta	あくまのうた	jmnedict:5740842	taiwan_and_culture
japanese	a'ku'ma'no'u'ta	悪魔の詩	jmnedict:5740842	taiwan_and_culture
japanese	a'ku'mu	あくむ	jmdict:1152530	everyday_vocabulary
japanese	a'ku'mu	悪夢	jmdict:1152530	everyday_vocabulary
japanese	a'ku'ni'n	あくにん	jmdict:1152020	everyday_vocabulary
japanese	a'ku'ni'n	悪人	jmdict:1152020	everyday_vocabulary
japanese	a'ku'no'ha'na	あくのはな	jmnedict:5741483	taiwan_and_culture
japanese	a'ku'no'ha'na	悪の華	jmnedict:5741483	taiwan_and_culture
japanese	a'ku'ri'ru	アクリル	jmdict:1015470	everyday_vocabulary
japanese	a'ku'ro'ba'tto	アクロバット	jmdict:1015510	everyday_vocabulary
japanese	a'ku'ru	あくる	jmdict:1532250	everyday_vocabulary
japanese	a'ku'ru	明くる	jmdict:1532250	everyday_vocabulary
japanese	a'ku'ru'hi	あくるひ	jmdict:1532260	everyday_vocabulary
japanese	a'ku'ru'hi	あくる日	jmdict:1532260	everyday_vocabulary
japanese	a'ku'ru'hi	明くる日	jmdict:1532260	everyday_vocabulary
japanese	a'ku'ryo'ku	あくりょく	jmdict:1152750	everyday_vocabulary
japanese	a'ku'ryo'ku	握力	jmdict:1152750	everyday_vocabulary
japanese	a'ku'se'i	あくせい	jmdict:1152070	everyday_vocabulary
japanese	a'ku'se'i	悪性	jmdict:1152070	everyday_vocabulary
japanese	a'ku'se'n'to	アクセント	jmdict:1015310	everyday_vocabulary
japanese	a'ku'se'ru	アクセル	jmdict:1015290	everyday_vocabulary
japanese	a'ku'se'sa'ri'i	アクセサリー	jmdict:1015220	everyday_vocabulary
japanese	a'ku'se'su	アクセス	jmdict:1015230	everyday_vocabulary
japanese	a'ku'shi'de'n'to	アクシデント	jmdict:1015160	everyday_vocabulary
japanese	a'ku'shi'tsu	あくしつ	jmdict:1151820	everyday_vocabulary
japanese	a'ku'shi'tsu	悪質	jmdict:1151820	everyday_vocabulary
japanese	a'ku'sho'n	アクション	jmdict:1015170	everyday_vocabulary
japanese	a'ku'shu	あくしゅ	jmdict:1152730	everyday_vocabulary
japanese	a'ku'shu	握手	jmdict:1152730	everyday_vocabulary
japanese	a'ku'shu'u	あくしゅう	jmdict:1151900	everyday_vocabulary
japanese	a'ku'shu'u	悪臭	jmdict:1151900	everyday_vocabulary
japanese	a'ku'te'i'bi'te'i	アクティビティ	jmdict:1015380	everyday_vocabulary
japanese	a'ku'te'i'bu	アクティブ	jmdict:1015390	everyday_vocabulary
japanese	a'ku'te'n'ko'u	あくてんこう	jmdict:1152280	everyday_vocabulary
japanese	a'ku'te'n'ko'u	悪天候	jmdict:1152280	everyday_vocabulary
japanese	a'ku'to'ku	あくとく	jmdict:1152350	everyday_vocabulary
japanese	a'ku'to'ku	悪徳	jmdict:1152350	everyday_vocabulary
japanese	a'ku'ya'ku	あくやく	jmdict:1152540	everyday_vocabulary
japanese	a'ku'ya'ku	悪役	jmdict:1152540	everyday_vocabulary
japanese	a'ku'yo'u	あくよう	jmdict:1152570	everyday_vocabulary
japanese	a'ku'yo'u	悪用	jmdict:1152570	everyday_vocabulary
japanese	a'ma	あま	jmdict:1463390	everyday_vocabulary
japanese	a'ma	アマ	jmdict:1018530	everyday_vocabulary
japanese	a'ma	尼	jmdict:1463390	everyday_vocabulary
japanese	a'ma'chu'a	アマチュア	jmdict:1018550	everyday_vocabulary
japanese	a'ma'chu'a'ta'chi	アマチュアたち	jmnedict:5010293	taiwan_and_culture
japanese	a'ma'da're	あまだれ	jmdict:1586640	everyday_vocabulary
japanese	a'ma'da're	雨垂れ	jmdict:1586640	everyday_vocabulary
japanese	a'ma'do	あまど	jmdict:1171970	everyday_vocabulary
japanese	a'ma'do	雨戸	jmdict:1171970	everyday_vocabulary
japanese	a'ma'e	あまえ	jmdict:1213420	everyday_vocabulary
japanese	a'ma'e	甘え	jmdict:1213420	everyday_vocabulary
japanese	a'ma'e'ru	あまえる	jmdict:1213440	everyday_vocabulary
japanese	a'ma'e'ru	甘える	jmdict:1213440	everyday_vocabulary
japanese	a'ma'gu	あまぐ	jmdict:1171940	everyday_vocabulary
japanese	a'ma'gu	雨具	jmdict:1171940	everyday_vocabulary
japanese	a'ma'gu'mo	あまぐも	jmdict:1171910	everyday_vocabulary
japanese	a'ma'gu'mo	雨雲	jmdict:1171910	everyday_vocabulary
japanese	a'ma'i	あまい	jmdict:1213400	everyday_vocabulary
japanese	a'ma'i	甘い	jmdict:1213400	everyday_vocabulary
japanese	a'ma'ku'da'ri	あまくだり	jmdict:1438480	everyday_vocabulary
japanese	a'ma'ku'da'ri	天下り	jmdict:1438480	everyday_vocabulary
japanese	a'ma'mi	あまみ	jmdict:1609070	everyday_vocabulary
japanese	a'ma'mi	甘み	jmdict:1609070	everyday_vocabulary
japanese	a'ma'mi	甘味	jmdict:1609070	everyday_vocabulary
japanese	a'ma'mi'zu	あまみず	jmdict:1576440	everyday_vocabulary
japanese	a'ma'mi'zu	雨水	jmdict:1576440	everyday_vocabulary
japanese	a'ma'mo'ri	あまもり	jmdict:1172160	everyday_vocabulary
japanese	a'ma'mo'ri	雨漏り	jmdict:1172160	everyday_vocabulary
japanese	a'ma'no'ga'wa	あまのがわ	jmdict:1582020	everyday_vocabulary
japanese	a'ma'no'ga'wa	天の川	jmdict:1582020	everyday_vocabulary
japanese	a'ma'no'ga'wa	天の河	jmdict:1582020	everyday_vocabulary
japanese	a'ma'ri	あまり	jmdict:1584930	everyday_vocabulary
japanese	a'ma'ri	余り	jmdict:1584930	everyday_vocabulary
japanese	a'ma'ri'ni	あまりに	jmdict:1543890	everyday_vocabulary
japanese	a'ma'ri'ni	余りに	jmdict:1543890	everyday_vocabulary
japanese	a'ma'ru	あまる	jmdict:1543910	everyday_vocabulary
japanese	a'ma'ru	余る	jmdict:1543910	everyday_vocabulary
japanese	a'ma'su	あます	jmdict:1543860	everyday_vocabulary
japanese	a'ma'su	余す	jmdict:1543860	everyday_vocabulary
japanese	a'ma'ya'do'ri	あまやどり	jmdict:1172040	everyday_vocabulary
japanese	a'ma'ya'do'ri	雨宿り	jmdict:1172040	everyday_vocabulary
japanese	a'ma'ya'ka'su	あまやかす	jmdict:1213470	everyday_vocabulary
japanese	a'ma'ya'ka'su	甘やかす	jmdict:1213470	everyday_vocabulary
japanese	a'ma'zu	あまず	jmdict:1213540	everyday_vocabulary
japanese	a'ma'zu	甘酢	jmdict:1213540	everyday_vocabulary
japanese	a'me	あめ	jmdict:1153520	everyday_vocabulary
japanese	a'me	あめ	jmdict:1171900	everyday_vocabulary
japanese	a'me	雨	jmdict:1171900	everyday_vocabulary
japanese	a'me	飴	jmdict:1153520	everyday_vocabulary
japanese	a'me'da'su	アメダス	jmdict:1018750	everyday_vocabulary
japanese	a'me'da'su	ＡＭｅＤＡＳ	jmdict:1018750	everyday_vocabulary
japanese	a'me'e'ba	アメーバ	jmdict:1018700	everyday_vocabulary
japanese	a'me'fu'ri	あめふり	jmdict:1586690	everyday_vocabulary
japanese	a'me'fu'ri	雨降り	jmdict:1586690	everyday_vocabulary
japanese	a'me'fu'to	アメフト	jmdict:1018770	everyday_vocabulary
japanese	a'me'ga'fu'ru	あめがふる	jmdict:2851949	everyday_expressions
japanese	a'me'ga'fu'ru	雨が降る	jmdict:2851949	everyday_expressions
japanese	a'me'ni'u'ta'e'ba	あめにうたえば	jmnedict:5743133	taiwan_and_culture
japanese	a'me'ni'u'ta'e'ba	雨に唄えば	jmnedict:5743133	taiwan_and_culture
japanese	a'me'ri'ka	アメリカ	jmdict:1149830	everyday_vocabulary
japanese	a'me'ri'ka'ga'sshu'u'ko'ku	アメリカがっしゅうこく	jmdict:1149840	everyday_vocabulary
japanese	a'me'ri'ka'ga'sshu'u'ko'ku	アメリカ合衆国	jmdict:1149840	everyday_vocabulary
japanese	a'me'ri'ka'ji'n	アメリカじん	jmdict:1018890	everyday_vocabulary
japanese	a'me'ri'ka'ji'n	アメリカ人	jmdict:1018890	everyday_vocabulary
japanese	a'me'ri'ka'mo'no'ga'ta'ri	あめりかものがたり	jmnedict:5742308	taiwan_and_culture
japanese	a'me'ri'ka'mo'no'ga'ta'ri	あめりか物語	jmnedict:5742308	taiwan_and_culture
japanese	a'me'ri'ka'mo'no'ga'ta'ri	アメリカものがたり	jmnedict:5742307	taiwan_and_culture
japanese	a'me'ri'ka'mo'no'ga'ta'ri	アメリカ物語	jmnedict:5742307	taiwan_and_culture
japanese	a'me'ri'ka'n	アメリカン	jmdict:1018840	everyday_vocabulary
japanese	a'me'ri'ka'n'gu'ra'fyi'te'i	アメリカングラフィティ	jmnedict:5010438	taiwan_and_culture
japanese	a'me'ri'ka'n'hi'su'to'ri'i'e'kku'su	アメリカンヒストリーエックス	jmnedict:5010442	taiwan_and_culture
japanese	a'me'ri'ka'n'hi'su'to'ri'i'e'kku'su	アメリカンヒストリーＸ	jmnedict:5010442	taiwan_and_culture
japanese	a'me'ri'ka'n'ko'ppu'su	アメリカンコップス	jmnedict:5010439	taiwan_and_culture
japanese	a'me'ri'ka'n'pa'i	アメリカンパイ	jmnedict:5010441	taiwan_and_culture
japanese	a'mi	あみ	jmdict:1534380	everyday_vocabulary
japanese	a'mi	網	jmdict:1534380	everyday_vocabulary
japanese	a'mi'da	あみだ	jmdict:1150070	everyday_vocabulary
japanese	a'mi'da	阿弥陀	jmdict:1150070	everyday_vocabulary
japanese	a'mi'do	あみど	jmdict:1534390	everyday_vocabulary
japanese	a'mi'do	網戸	jmdict:1534390	everyday_vocabulary
japanese	a'mi'mo'no	あみもの	jmdict:1586670	everyday_vocabulary
japanese	a'mi'mo'no	編み物	jmdict:1586670	everyday_vocabulary
japanese	a'mi'mo'no	編物	jmdict:1586670	everyday_vocabulary
japanese	a'mi'no'sa'n	アミノさん	jmdict:1018610	everyday_vocabulary
japanese	a'mi'no'sa'n	アミノ酸	jmdict:1018610	everyday_vocabulary
japanese	a'mo'su'a'n'do'a'n'do'ryu'u	アモスアンドアンドリュー	jmnedict:5010464	taiwan_and_culture
japanese	a'mo'su'a'n'do'a'n'do'ryu'u	アモス＆アンドリュー	jmnedict:5010464	taiwan_and_culture
japanese	a'mu	あむ	jmdict:1511950	everyday_vocabulary
japanese	a'mu	編む	jmdict:1511950	everyday_vocabulary
japanese	a'myu'u'zu'me'n'to	アミューズメント	jmdict:1018620	everyday_vocabulary
japanese	a'n	あん	jmdict:1154770	everyday_vocabulary
japanese	a'n	あん	jmdict:1610575	everyday_vocabulary
japanese	a'n	案	jmdict:1154770	everyday_vocabulary
japanese	a'n	餡	jmdict:1610575	everyday_vocabulary
japanese	a'n'ba'i	あんばい	jmdict:1586960	everyday_vocabulary
japanese	a'n'ba'i	塩梅	jmdict:1586960	everyday_vocabulary
japanese	a'n'ba'ra'n'su	アンバランス	jmdict:1020560	everyday_vocabulary
japanese	a'n'chi	アンチ	jmdict:1020240	everyday_vocabulary
japanese	a'n'da	あんだ	jmdict:1154060	everyday_vocabulary
japanese	a'n'da	安打	jmdict:1154060	everyday_vocabulary
japanese	a'n'da'a	アンダー	jmdict:1020070	everyday_vocabulary
japanese	a'n'da'a'ra'i'n	アンダーライン	jmdict:1020200	everyday_vocabulary
japanese	a'n'da'a'za'che'ri'i'mu'u'n	アンダーザチェリームーン	jmnedict:5011822	taiwan_and_culture
japanese	a'n'do	アンド	jmdict:1020470	everyday_vocabulary
japanese	a'n'do'ro'i'do	アンドロイド	jmdict:1020500	everyday_vocabulary
japanese	a'n'do'ro'i'do'ha'de'n'ki'hi'tsu'ji'no'yu'me'wo'mi'ru'ka	アンドロイドはでんきひつじのゆめをみるか	jmnedict:5012023	taiwan_and_culture
japanese	a'n'do'ro'i'do'ha'de'n'ki'hi'tsu'ji'no'yu'me'wo'mi'ru'ka	アンドロイドは電気羊の夢を見るか？	jmnedict:5012023	taiwan_and_culture
japanese	a'n'do'ro'me'da'no'e'e	アンドロメダのエー	jmnedict:5012031	taiwan_and_culture
japanese	a'n'do'ro'me'da'no'e'e	アンドロメダのＡ	jmnedict:5012031	taiwan_and_culture
japanese	a'n'fye'a	アンフェア	jmdict:1020620	everyday_vocabulary
japanese	a'n'ga'i	あんがい	jmdict:1154820	everyday_vocabulary
japanese	a'n'ga'i	案外	jmdict:1154820	everyday_vocabulary
japanese	a'n'go'u	あんごう	jmdict:1154430	everyday_vocabulary
japanese	a'n'go'u	暗号	jmdict:1154430	everyday_vocabulary
japanese	a'n'gu'ra	アングラ	jmdict:1019880	everyday_vocabulary
japanese	a'n'gu'ru	アングル	jmdict:1019900	everyday_vocabulary
japanese	a'n'gya	あんぎゃ	jmdict:1281900	everyday_vocabulary
japanese	a'n'gya	行脚	jmdict:1281900	everyday_vocabulary
japanese	a'n'ji	あんじ	jmdict:1154550	everyday_vocabulary
japanese	a'n'ji	暗示	jmdict:1154550	everyday_vocabulary
japanese	a'n'ju'u	あんじゅう	jmdict:1153860	everyday_vocabulary
japanese	a'n'ju'u	安住	jmdict:1153860	everyday_vocabulary
japanese	a'n'ka	あんか	jmdict:1153740	everyday_vocabulary
japanese	a'n'ka	安価	jmdict:1153740	everyday_vocabulary
japanese	a'n'ka'a	アンカー	jmdict:1019850	everyday_vocabulary
japanese	a'n'ke'e'to	アンケート	jmdict:1019940	everyday_vocabulary
japanese	a'n'ke'n	あんけん	jmdict:1154830	everyday_vocabulary
japanese	a'n'ke'n	案件	jmdict:1154830	everyday_vocabulary
japanese	a'n'ki	あんき	jmdict:1586910	everyday_vocabulary
japanese	a'n'ki	暗記	jmdict:1586910	everyday_vocabulary
japanese	a'n'ko	あんこ	jmdict:1610570	everyday_vocabulary
japanese	a'n'ko	餡子	jmdict:1610570	everyday_vocabulary
japanese	a'n'ko'ku	あんこく	jmdict:1586920	everyday_vocabulary
japanese	a'n'ko'ku	暗黒	jmdict:1586920	everyday_vocabulary
japanese	a'n'ko'o'ru	アンコール	jmdict:1019950	everyday_vocabulary
japanese	a'n'ku'ru'to'mu'no'ko'ya	アンクルトムのこや	jmnedict:5747787	taiwan_and_culture
japanese	a'n'ku'ru'to'mu'no'ko'ya	アンクルトムの小屋	jmnedict:5747787	taiwan_and_culture
japanese	a'n'ma	あんま	jmdict:1154320	everyday_vocabulary
japanese	a'n'ma	あん摩	jmdict:1154320	everyday_vocabulary
japanese	a'n'ma'ri	あんまり	jmdict:1584930	everyday_vocabulary
japanese	a'n'ma'ri	余り	jmdict:1584930	everyday_vocabulary
japanese	a'n'mi'n	あんみん	jmdict:1154270	everyday_vocabulary
japanese	a'n'mi'n	安眠	jmdict:1154270	everyday_vocabulary
japanese	a'n'mo'ku	あんもく	jmdict:1154700	everyday_vocabulary
japanese	a'n'mo'ku	暗黙	jmdict:1154700	everyday_vocabulary
japanese	a'n'mo'ni'a	アンモニア	jmdict:1020730	everyday_vocabulary
japanese	a'n'na	あんな	jmdict:1000590	everyday_vocabulary
japanese	a'n'na'i	あんない	jmdict:1154860	everyday_vocabulary
japanese	a'n'na'i	案内	jmdict:1154860	everyday_vocabulary
japanese	a'n'ne'no'ni'kki	アンネのにっき	jmnedict:5012053	taiwan_and_culture
japanese	a'n'ne'no'ni'kki	アンネの日記	jmnedict:5012053	taiwan_and_culture
japanese	a'n'ni	あんに	jmdict:1154360	everyday_vocabulary
japanese	a'n'ni	暗に	jmdict:1154360	everyday_vocabulary
japanese	a'n'no'jo'u	あんのじょう	jmdict:1154790	everyday_vocabulary
japanese	a'n'no'jo'u	案の定	jmdict:1154790	everyday_vocabulary
japanese	a'n'pi	あんぴ	jmdict:1154230	everyday_vocabulary
japanese	a'n'pi	安否	jmdict:1154230	everyday_vocabulary
japanese	a'n'po	あんぽ	jmdict:1154260	everyday_vocabulary
japanese	a'n'po	安保	jmdict:1154260	everyday_vocabulary
japanese	a'n'pu	アンプ	jmdict:1020650	everyday_vocabulary
japanese	a'n'ra'ku'shi	あんらくし	jmdict:1153770	everyday_vocabulary
japanese	a'n'ra'ku'shi	安楽死	jmdict:1153770	everyday_vocabulary
japanese	a'n'ra'ku'shu'u	あんらくしゅう	jmnedict:5108787	taiwan_and_culture
japanese	a'n'ra'ku'shu'u	安楽集	jmnedict:5108787	taiwan_and_culture
japanese	a'n'sa'n'bu'ru	アンサンブル	jmdict:1019990	everyday_vocabulary
japanese	a'n'sa'tsu	あんさつ	jmdict:1154520	everyday_vocabulary
japanese	a'n'sa'tsu	暗殺	jmdict:1154520	everyday_vocabulary
japanese	a'n'se'i	あんせい	jmdict:1153910	everyday_vocabulary
japanese	a'n'se'i	安静	jmdict:1153910	everyday_vocabulary
japanese	a'n'shi'n	あんしん	jmdict:1153890	everyday_vocabulary
japanese	a'n'shi'n	安心	jmdict:1153890	everyday_vocabulary
japanese	a'n'shi'n'ka'n	あんしんかん	jmdict:1613240	everyday_vocabulary
japanese	a'n'shi'n'ka'n	安心感	jmdict:1613240	everyday_vocabulary
japanese	a'n'sho'u	あんしょう	jmdict:1154580	everyday_vocabulary
japanese	a'n'sho'u	暗礁	jmdict:1154580	everyday_vocabulary
japanese	a'n'so'ro'ji'i	アンソロジー	jmdict:1020030	everyday_vocabulary
japanese	a'n'ta	あんた	jmdict:1979920	everyday_vocabulary
japanese	a'n'ta	貴方	jmdict:1979920	everyday_vocabulary
japanese	a'n'ta'i	あんたい	jmdict:1154070	everyday_vocabulary
japanese	a'n'ta'i	安泰	jmdict:1154070	everyday_vocabulary
japanese	a'n'te'i	あんてい	jmdict:1154120	everyday_vocabulary
japanese	a'n'te'i	安定	jmdict:1154120	everyday_vocabulary
japanese	a'n'te'i'i'ku	アンティーク	jmdict:1020390	everyday_vocabulary
japanese	a'n'te'na	アンテナ	jmdict:1020410	everyday_vocabulary
japanese	a'n'to'ni'i'to'ku're'o'pa'to'ra	アントニーとクレオパトラ	jmnedict:5011916	taiwan_and_culture
japanese	a'n'ze'n	あんぜん	jmdict:1153930	everyday_vocabulary
japanese	a'n'ze'n	安全	jmdict:1153930	everyday_vocabulary
japanese	a'n'ze'n'ho'sho'u	あんぜんほしょう	jmdict:1154030	everyday_vocabulary
japanese	a'n'ze'n'ho'sho'u	安全保障	jmdict:1154030	everyday_vocabulary
japanese	a'n'zu	あんず	jmdict:1586930	everyday_vocabulary
japanese	a'n'zu	杏	jmdict:1586930	everyday_vocabulary
japanese	a'na	あな	jmdict:1254480	everyday_vocabulary
japanese	a'na	アナ	jmdict:1017290	everyday_vocabulary
japanese	a'na	穴	jmdict:1254480	everyday_vocabulary
japanese	a'na'do'ru	あなどる	jmdict:1583670	everyday_vocabulary
japanese	a'na'do'ru	侮る	jmdict:1583670	everyday_vocabulary
japanese	a'na'ga'chi	あながち	jmdict:1612630	everyday_vocabulary
japanese	a'na'ri'su'to	アナリスト	jmdict:1017470	everyday_vocabulary
japanese	a'na'ro'gu	アナログ	jmdict:1017480	everyday_vocabulary
japanese	a'na'ta	あなた	jmdict:1223615	everyday_vocabulary
japanese	a'na'ta	貴方	jmdict:1223615	everyday_vocabulary
japanese	a'na'ta'ga'ta	あなたがた	jmdict:1586560	everyday_vocabulary
japanese	a'na'ta'ga'ta	あなた方	jmdict:1586560	everyday_vocabulary
japanese	a'na'to'yu'ki'no'jo'o'u	アナとゆきのじょおう	jmnedict:5743462	taiwan_and_culture
japanese	a'na'to'yu'ki'no'jo'o'u	アナと雪の女王	jmnedict:5743462	taiwan_and_culture
japanese	a'na'u'me	あなうめ	jmdict:1254590	everyday_vocabulary
japanese	a'na'u'me	穴埋め	jmdict:1254590	everyday_vocabulary
japanese	a'na'u'n'sa'a	アナウンサー	jmdict:1017330	everyday_vocabulary
japanese	a'na'u'n'su	アナウンス	jmdict:1017340	everyday_vocabulary
japanese	a'ne	あね	jmdict:1307630	everyday_vocabulary
japanese	a'ne	姉	jmdict:1307630	everyday_vocabulary
japanese	a'ne'tta'i	あねったい	jmdict:1149820	everyday_vocabulary
japanese	a'ne'tta'i	亜熱帯	jmdict:1149820	everyday_vocabulary
japanese	a'ni	あに	jmdict:1249900	everyday_vocabulary
japanese	a'ni	あんい	jmdict:1153720	everyday_vocabulary
japanese	a'ni	兄	jmdict:1249900	everyday_vocabulary
japanese	a'ni	安易	jmdict:1153720	everyday_vocabulary
japanese	a'ni'ki	あにき	jmdict:1249930	everyday_vocabulary
japanese	a'ni'ki	兄貴	jmdict:1249930	everyday_vocabulary
japanese	a'ni'ma'ru	アニマル	jmdict:1017570	everyday_vocabulary
japanese	a'ni'me	アニメ	jmdict:1017590	everyday_vocabulary
japanese	a'ni'me'e'sho'n	アニメーション	jmdict:1017600	everyday_vocabulary
japanese	a'ni'ta'mu'i	アニタムイ	jmnedict:5589679	taiwan_and_culture
japanese	a'ni'ta'mu'i	梅艶芳	jmnedict:5589679	taiwan_and_culture
japanese	a'ni'ta'mu'i	梅艷芳	jmnedict:5589679	taiwan_and_culture
japanese	a'no	あの	jmdict:1000420	everyday_vocabulary
japanese	a'no	あの	jmdict:1000430	everyday_expressions
japanese	a'no'hi'to	あのひと	jmdict:1000440	everyday_vocabulary
japanese	a'no'hi'to	あの人	jmdict:1000440	everyday_vocabulary
japanese	a'no'ka'ta	あのかた	jmdict:1000450	everyday_vocabulary
japanese	a'no'ka'ta	あの方	jmdict:1000450	everyday_vocabulary
japanese	a'no'ne	あのね	jmdict:1612640	everyday_expressions
japanese	a'no'yo	あのよ	jmdict:1612740	everyday_vocabulary
japanese	a'no'yo	あの世	jmdict:1612740	everyday_vocabulary
japanese	a'nu'n	あんうん	jmdict:1154390	everyday_vocabulary
japanese	a'nu'n	暗雲	jmdict:1154390	everyday_vocabulary
japanese	a'nya'ko'u'ro	あんやこうろ	jmnedict:5741606	taiwan_and_culture
japanese	a'nya'ko'u'ro	暗夜行路	jmnedict:5741606	taiwan_and_culture
japanese	a'o	あお	jmdict:1381380	everyday_vocabulary
japanese	a'o	青	jmdict:1381380	everyday_vocabulary
japanese	a'o'ba	あおば	jmdict:1628120	everyday_vocabulary
japanese	a'o'ba	青葉	jmdict:1628120	everyday_vocabulary
japanese	a'o'gu	あおぐ	jmdict:1238780	everyday_vocabulary
japanese	a'o'gu	あおぐ	jmdict:1609000	everyday_vocabulary
japanese	a'o'gu	仰ぐ	jmdict:1238780	everyday_vocabulary
japanese	a'o'gu	扇ぐ	jmdict:1609000	everyday_vocabulary
japanese	a'o'hi'ge	あおひげ	jmnedict:5748045	taiwan_and_culture
japanese	a'o'hi'ge	青ひげ	jmnedict:5748045	taiwan_and_culture
japanese	a'o'hi'ge	青髯	jmnedict:5748045	taiwan_and_culture
japanese	a'o'i	あおい	jmdict:1381390	everyday_vocabulary
japanese	a'o'i	青い	jmdict:1381390	everyday_vocabulary
japanese	a'o'i'ro	あおいろ	jmdict:1381590	everyday_vocabulary
japanese	a'o'i'ro	青色	jmdict:1381590	everyday_vocabulary
